GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
677826	8.41e-01	7.38e-01	0.3671	0.334786	0.1229088	17.88	SNORA3B	small nucleolar RNA, H/ACA box 3B
23650	8.41e-01	7.38e-01	0.2167	-0.334733	-0.0725252	34.35	TRIM29	tripartite motif containing 29
10297	8.41e-01	7.38e-01	0.0951	0.33468	0.0318155	397.41	APC2	APC regulator of WNT signaling pathway 2
101928824	8.41e-01	7.38e-01	0.2282	0.334839	0.0764124	25.84	LOC101928824	uncharacterized LOC101928824
347734	8.41e-01	7.38e-01	0.0598	-0.3346	-0.0200168	2278.65	SLC35B2	solute carrier family 35 member B2
256471	8.42e-01	7.38e-01	0.0719	-0.334463	-0.0240493	752.98	MFSD8	major facilitator superfamily domain containing 8
128077	8.42e-01	7.38e-01	0.1432	-0.334127	-0.0478538	993.44	LIX1L	limb and CNS expressed 1 like
9187	8.42e-01	7.38e-01	0.0899	0.334183	0.0300425	753.71	SLC24A1	solute carrier family 24 member 1
105371453	8.42e-01	7.38e-01	0.1283	-0.334052	-0.0428522	5370.65	BCAN-AS1	BCAN antisense RNA 1
284417	8.42e-01	7.38e-01	0.2233	0.334002	0.074578	40.14	TMEM150B	transmembrane protein 150B
101928058	8.42e-01	7.39e-01	0.3241	0.333547	0.1081077	13.35	KBTBD11-AS1	KBTBD11 antisense RNA 1
112267939	8.42e-01	7.39e-01	0.438	-0.333438	-0.1460583	9.75	LOC112267939	
101927166	8.42e-01	7.39e-01	0.5598	-0.333336	-0.1866096	10.58	LOC101927166	uncharacterized LOC101927166
54737	8.42e-01	7.39e-01	0.061	-0.333194	-0.0203217	1981.43	MPHOSPH8	M-phase phosphoprotein 8
7007	8.42e-01	7.39e-01	0.127	-0.333135	-0.0423199	100.88	TECTA	tectorin alpha
9764	8.42e-01	7.39e-01	0.1362	0.332826	0.0453155	816.73	KIAA0513	KIAA0513
133308	8.42e-01	7.39e-01	0.1381	0.332602	0.0459229	720.61	SLC9B2	solute carrier family 9 member B2
303	8.42e-01	7.39e-01	0.2382	0.332659	0.0792258	31.78	ANXA2P1	annexin A2 pseudogene 1
160287	8.42e-01	7.39e-01	0.2964	-0.332665	-0.0985908	18.68	LDHAL6A	lactate dehydrogenase A like 6A
9056	8.43e-01	7.40e-01	0.4512	-0.332388	-0.149973	12.63	SLC7A7	solute carrier family 7 member 7
105376717	8.43e-01	7.40e-01	0.1747	-0.332153	-0.0580415	58.83	LOC105376717	uncharacterized LOC105376717
54765	8.43e-01	7.40e-01	0.1294	0.331971	0.0429573	2819.87	TRIM44	tripartite motif containing 44
641371	8.43e-01	7.40e-01	0.2716	0.331868	0.0901271	18.07	ACOT1	acyl-CoA thioesterase 1
105369149	8.43e-01	7.40e-01	0.1843	-0.331806	-0.0611491	64.67	LOC105369149	uncharacterized LOC105369149
6252	8.43e-01	7.40e-01	0.3437	0.331713	0.1140245	43.57	RTN1	reticulon 1
51244	8.43e-01	7.40e-01	0.0571	-0.331453	-0.0189223	717.37	CCDC174	coiled-coil domain containing 174
5251	8.43e-01	7.40e-01	0.2477	0.331298	0.0820626	27.46	PHEX	phosphate regulating endopeptidase X-linked
5203	8.43e-01	7.41e-01	0.078	-0.331088	-0.0258102	1076.75	PFDN4	prefoldin subunit 4
106479524	8.44e-01	7.41e-01	0.3241	0.330665	0.107165	24.85	RN7SL832P	RNA, 7SL, cytoplasmic 832, pseudogene
196500	8.44e-01	7.41e-01	0.1882	0.330699	0.0622427	44.68	PIANP	PILR alpha associated neural protein
100289230	8.44e-01	7.41e-01	0.2311	-0.330397	-0.0763448	32.79	LOC100289230	uncharacterized LOC100289230
105377348	8.44e-01	7.41e-01	0.1765	-0.330106	-0.0582594	43.23	UBE2D3-AS1	UBE2D3 antisense RNA 1
100129195	8.44e-01	7.41e-01	0.1221	-0.329925	-0.0402995	126.2	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
10299	8.44e-01	7.42e-01	0.0712	-0.329807	-0.0234925	6389.2	MARCHF6	membrane associated ring-CH-type finger 6
94161	8.44e-01	7.42e-01	0.3331	-0.329706	-0.1098314	13.4	SNORD46	small nucleolar RNA, C/D box 46
441454	8.44e-01	7.42e-01	0.2723	0.329565	0.0897395	35.49	PTMAP11	prothymosin alpha pseudogene 11
101927415	8.44e-01	7.42e-01	0.2706	0.329307	0.0890954	39.74	TMED2-DT	TMED2 divergent transcript
2664	8.44e-01	7.42e-01	0.0584	0.329197	0.0192392	5665.18	GDI1	GDP dissociation inhibitor 1
26056	8.44e-01	7.42e-01	0.1345	-0.328998	-0.0442648	1779.65	RAB11FIP5	RAB11 family interacting protein 5
2660	8.44e-01	7.42e-01	0.3131	-0.329052	-0.1030303	25.96	MSTN	myostatin
26809	8.44e-01	7.42e-01	0.3839	0.329036	0.1263118	11.22	SNORD42A	small nucleolar RNA, C/D box 42A
7580	8.44e-01	7.42e-01	0.1108	-0.328925	-0.0364501	228.29	ZNF32	zinc finger protein 32
160	8.44e-01	7.42e-01	0.0626	0.32883	0.020583	4868.5	AP2A1	adaptor related protein complex 2 subunit alpha 1
2617	8.45e-01	7.43e-01	0.1204	-0.32851	-0.0395394	7715.81	GARS1	glycyl-tRNA synthetase 1
25775	8.45e-01	7.43e-01	0.3049	0.32846	0.1001418	14.06	YWHAH-AS1	YWHAH antisense RNA 1
692159	8.45e-01	7.43e-01	0.421	0.328227	0.1381931	11.71	TAMALIN-AS1	TAMALIN antisense RNA 1
112752	8.45e-01	7.43e-01	0.0597	0.328275	0.0195868	514.35	IFT43	intraflagellar transport 43
100379249	8.45e-01	7.43e-01	0.1351	-0.327696	-0.0442859	73.48	BOK-AS1	BOK antisense RNA 1
10098	8.45e-01	7.43e-01	0.0312	0.32779	0.0102267	4438.06	TSPAN5	tetraspanin 5
955	8.45e-01	7.43e-01	0.048	-0.327742	-0.0157376	2660.53	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
5540	8.45e-01	7.43e-01	0.3653	-0.327562	-0.1196443	9.86	NPY4R	neuropeptide Y receptor Y4
950	8.45e-01	7.43e-01	0.0928	-0.327493	-0.0303864	3676.29	SCARB2	scavenger receptor class B member 2
123103	8.45e-01	7.43e-01	0.3828	-0.327439	-0.1253336	9.6	KLHL33	kelch like family member 33
146845	8.45e-01	7.43e-01	0.301	-0.327223	-0.0985101	17.34	CFAP52	cilia and flagella associated protein 52
10401	8.45e-01	7.44e-01	0.1225	-0.327021	-0.0400631	1660.1	PIAS3	protein inhibitor of activated STAT 3
283011	8.45e-01	7.44e-01	0.1985	0.327055	0.0649213	46.76	FLJ37201	tigger transposable element derived 2 pseudogene
401398	8.45e-01	7.44e-01	0.3678	-0.326864	-0.120234	10.28	POT1-AS1	POT1 antisense RNA 1
105369202	8.45e-01	7.44e-01	0.2274	-0.326919	-0.0743372	93.17	LOC105369202	replaced by ID 102724279
100128176	8.46e-01	7.44e-01	0.2631	0.326514	0.0859138	18.72	UST-AS1	UST antisense RNA 1
91614	8.46e-01	7.44e-01	0.1651	-0.326351	-0.0538953	373.42	DEPDC7	DEP domain containing 7
101929698	8.46e-01	7.44e-01	0.3225	-0.326344	-0.1052368	12.44	LOC101929698	uncharacterized LOC101929698
1105	8.46e-01	7.44e-01	0.0377	0.326103	0.0123089	3124.4	CHD1	chromodomain helicase DNA binding protein 1
26100	8.46e-01	7.44e-01	0.0468	0.326185	0.0152585	2774.63	WIPI2	WD repeat domain, phosphoinositide interacting 2
105372427	8.46e-01	7.44e-01	0.2042	0.32605	0.0665754	35.42	LOC105372427	
106144538	8.46e-01	7.44e-01	0.314	-0.326058	-0.1023941	26.53	KCNK15-AS1	KCNK15 and WISP2 antisense RNA 1
55633	8.46e-01	7.45e-01	0.0588	0.325813	0.0191675	608.94	TBC1D22B	TBC1 domain family member 22B
1983	8.46e-01	7.45e-01	0.0311	-0.325639	-0.0101286	7059.43	EIF5	eukaryotic translation initiation factor 5
8468	8.46e-01	7.45e-01	0.3337	-0.325545	-0.1086256	17.74	FKBP6	FKBP prolyl isomerase family member 6 (inactive)
84071	8.46e-01	7.45e-01	0.1401	0.325427	0.0456062	124.69	ARMC2	armadillo repeat containing 2
57291	8.46e-01	7.45e-01	0.1854	0.325324	0.0603088	1614.51	DANCR	differentiation antagonizing non-protein coding RNA
26038	8.46e-01	7.45e-01	0.1126	0.325059	0.036606	1347.47	CHD5	chromodomain helicase DNA binding protein 5
105370461	8.46e-01	7.45e-01	0.2491	0.32494	0.0809266	29.83	LOC105370461	uncharacterized LOC105370461
347716	8.47e-01	7.45e-01	0.2228	0.324591	0.0723158	207.73	USP32P3	ubiquitin specific peptidase 32 pseudogene 3
105369225	8.47e-01	7.46e-01	0.1444	0.324457	0.0468428	64.71	LOC105369225	uncharacterized LOC105369225
10475	8.47e-01	7.46e-01	0.1018	0.323916	0.0329718	1393.75	TRIM38	tripartite motif containing 38
105376155	8.47e-01	7.46e-01	0.3645	-0.32393	-0.1180696	9.45	LOC105376155	uncharacterized LOC105376155
51076	8.47e-01	7.46e-01	0.0625	0.323877	0.0202544	1757.06	CUTC	cutC copper transporter
26273	8.47e-01	7.46e-01	0.0806	0.323774	0.026087	1622.26	FBXO3	F-box protein 3
102724159	8.47e-01	7.46e-01	0.089	0.323382	0.0287853	1695.66	LOC102724159	periodic tryptophan protein 2 homolog
112543491	8.47e-01	7.47e-01	0.3776	-0.323194	-0.1220326	14.57	LOC112543491	linc-UFC1
105376736	8.48e-01	7.47e-01	0.108	-0.322718	-0.034845	128.68	EXOSC10-AS1	EXOSC10 antisense RNA 1
64333	8.48e-01	7.47e-01	0.4409	0.32273	0.1423	11.49	ARHGAP9	Rho GTPase activating protein 9
283981	8.48e-01	7.47e-01	0.2003	-0.322799	-0.0646438	55	LINC00685	long intergenic non-protein coding RNA 685
84548	8.48e-01	7.47e-01	0.0704	0.322687	0.0227099	434.58	TMEM185A	transmembrane protein 185A
101928525	8.48e-01	7.47e-01	0.064	0.322516	0.0206539	617.95	LOC101928525	uncharacterized LOC101928525
6811	8.48e-01	7.47e-01	0.0541	-0.322397	-0.0174287	1100.87	STX5	syntaxin 5
283234	8.48e-01	7.47e-01	0.0904	0.322146	0.0291228	905.28	CCDC88B	coiled-coil domain containing 88B
100533789	8.48e-01	7.47e-01	0.2592	-0.322195	-0.0835252	170.6	LRRC37A8P	leucine rich repeat containing 37 member A8, pseudogene
221154	8.48e-01	7.47e-01	0.0415	0.322061	0.0133637	2598.73	MICU2	mitochondrial calcium uptake 2
6536	8.48e-01	7.48e-01	0.2339	0.321813	0.0752755	342.83	SLC6A9	solute carrier family 6 member 9
105372581	8.48e-01	7.48e-01	0.3773	0.321645	0.1213494	11.82	LOC105372581	uncharacterized LOC105372581
9946	8.48e-01	7.48e-01	0.07	0.321381	0.0225058	810.85	CRYZL1	crystallin zeta like 1
105372589	8.48e-01	7.48e-01	0.3654	0.321224	0.1173845	13.48	BCL2L1-AS1	BCL2L1 antisense RNA 1
105373893	8.49e-01	7.48e-01	0.1478	0.32075	0.0474217	81.35	LOC105373893	uncharacterized LOC105373893
107983995	8.49e-01	7.49e-01	0.3037	0.320487	0.0973174	15.84	LOC107983995	uncharacterized LOC107983995
654466	8.49e-01	7.49e-01	0.2453	-0.320281	-0.0785679	22.52	FGF7P3	fibroblast growth factor 7 pseudogene 3
6941	8.49e-01	7.49e-01	0.0987	0.319968	0.0315786	764.42	TCF19	transcription factor 19
105375259	8.49e-01	7.49e-01	0.2456	0.319929	0.0785811	26.58	LOC105375259	uncharacterized LOC105375259
107986289	8.49e-01	7.49e-01	0.243	-0.319708	-0.0776869	25.02	LOC107986289	uncharacterized LOC107986289
344787	8.50e-01	7.49e-01	0.0984	0.319602	0.0314359	241.02	ZNF860	zinc finger protein 860
646576	8.50e-01	7.50e-01	0.3602	0.319027	0.114903	12.12	HHIP-AS1	HHIP antisense RNA 1
10858	8.50e-01	7.50e-01	0.2379	0.318985	0.0758992	42.75	CYP46A1	cytochrome P450 family 46 subfamily A member 1
4913	8.50e-01	7.50e-01	0.1124	0.318822	0.0358306	533.67	NTHL1	nth like DNA glycosylase 1
105372061	8.50e-01	7.50e-01	0.2656	0.318844	0.0846801	18.75	LOC105372061	uncharacterized LOC105372061
5590	8.50e-01	7.50e-01	0.0465	-0.318728	-0.0148297	1560.68	PRKCZ	protein kinase C zeta
51186	8.50e-01	7.50e-01	0.0634	0.318581	0.0202019	1273.94	TCEAL9	transcription elongation factor A like 9
105375061	8.50e-01	7.50e-01	0.1711	0.318506	0.0545025	82.66	LOC105375061	uncharacterized LOC105375061
55892	8.50e-01	7.50e-01	0.0764	0.31822	0.0243174	837.73	MYNN	myoneurin
7941	8.50e-01	7.50e-01	0.1218	0.318295	0.0387604	364.7	PLA2G7	phospholipase A2 group VII
107985290	8.50e-01	7.50e-01	0.2842	-0.318272	-0.0904476	19.77	LOC107985290	
10393	8.50e-01	7.51e-01	0.0726	0.317822	0.0230814	706.4	ANAPC10	anaphase promoting complex subunit 10
7763	8.50e-01	7.51e-01	0.0616	-0.317696	-0.0195548	5380.1	ZFAND5	zinc finger AN1-type containing 5
122773	8.50e-01	7.51e-01	0.2726	0.317913	0.0866576	27.65	KLHDC1	kelch domain containing 1
197350	8.50e-01	7.51e-01	0.4344	0.317654	0.1380042	13.82	CASP16P	caspase 16, pseudogene
5164	8.50e-01	7.51e-01	0.0512	0.31766	0.0162604	1244.05	PDK2	pyruvate dehydrogenase kinase 2
284402	8.50e-01	7.50e-01	0.2567	-0.317989	-0.081616	27.87	SCGB2B2	secretoglobin family 2B member 2
81027	8.50e-01	7.51e-01	0.2327	-0.317809	-0.0739574	24.54	TUBB1	tubulin beta 1 class VI
653234	8.50e-01	7.51e-01	0.147	-0.317481	-0.0466826	80.84	AGAP10P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene
8531	8.50e-01	7.51e-01	0.0863	0.31753	0.0274144	7815.9	YBX3	Y-box binding protein 3
101928153	8.50e-01	7.51e-01	0.3388	-0.317342	-0.1075186	12.01	ITGA9-AS1	ITGA9 antisense RNA 1
5279	8.50e-01	7.51e-01	0.1339	0.317146	0.0424533	363.98	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
255239	8.50e-01	7.51e-01	0.2566	0.317152	0.0813916	47.09	ANKK1	ankyrin repeat and kinase domain containing 1
139818	8.50e-01	7.51e-01	0.313	-0.317249	-0.0993126	58.1	DOCK11	dedicator of cytokinesis 11
728378	8.51e-01	7.51e-01	0.1452	-0.316994	-0.0460207	119.71	POTEF	POTE ankyrin domain family member F
497258	8.51e-01	7.51e-01	0.1427	0.316752	0.0452118	221.67	BDNF-AS	BDNF antisense RNA
201191	8.51e-01	7.52e-01	0.0975	-0.316466	-0.0308435	399.71	SAMD14	sterile alpha motif domain containing 14
158572	8.51e-01	7.52e-01	0.21	-0.316264	-0.066409	32.84	USP27X-DT	USP27X divergent transcript
925	8.51e-01	7.52e-01	0.2001	0.316105	0.0632548	48.45	CD8A	CD8a molecule
411	8.51e-01	7.52e-01	0.1253	0.316122	0.0396093	354.34	ARSB	arylsulfatase B
100130460	8.51e-01	7.52e-01	0.3472	-0.316019	-0.1097151	11.36	CAND1.11	uncharacterized LOC100130460
253943	8.51e-01	7.52e-01	0.0619	0.315871	0.0195436	3038.28	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
57623	8.51e-01	7.52e-01	0.1255	-0.315789	-0.0396337	282.48	ZFAT	zinc finger and AT-hook domain containing
4673	8.51e-01	7.52e-01	0.1317	-0.31571	-0.0415678	17386.26	NAP1L1	nucleosome assembly protein 1 like 1
6711	8.51e-01	7.52e-01	0.0474	-0.315509	-0.0149509	10284.6	SPTBN1	spectrin beta, non-erythrocytic 1
2878	8.51e-01	7.52e-01	0.4037	0.315545	0.1273825	15.17	GPX3	glutathione peroxidase 3
5983	8.51e-01	7.53e-01	0.0752	0.315279	0.0237021	1474.6	RFC3	replication factor C subunit 3
51684	8.52e-01	7.53e-01	0.0533	-0.314788	-0.0167783	1743.49	SUFU	SUFU negative regulator of hedgehog signaling
221687	8.52e-01	7.53e-01	0.0602	-0.314525	-0.0189328	657.16	RNF182	ring finger protein 182
107987373	8.52e-01	7.53e-01	0.0882	-0.314391	-0.0277415	487.33	LOC107987373	replaced by ID 6150
101928895	8.52e-01	7.53e-01	0.1414	-0.314305	-0.0444429	140.82	LINC01786	long intergenic non-protein coding RNA 1786
119392	8.52e-01	7.53e-01	0.1836	0.314068	0.0576676	1330.17	SFR1	SWI5 dependent homologous recombination repair protein 1
83706	8.52e-01	7.53e-01	0.1743	-0.31408	-0.0547376	112.54	FERMT3	FERM domain containing kindlin 3
114987	8.52e-01	7.54e-01	0.2102	-0.313922	-0.0659861	449.8	WDR31	WD repeat domain 31
1737	8.52e-01	7.54e-01	0.0443	-0.313862	-0.0139141	2605.01	DLAT	dihydrolipoamide S-acetyltransferase
284106	8.52e-01	7.54e-01	0.0704	-0.31384	-0.0220954	1226.89	CISD3	CDGSH iron sulfur domain 3
9474	8.53e-01	7.54e-01	0.0379	-0.313107	-0.0118782	1604.35	ATG5	autophagy related 5
8676	8.53e-01	7.54e-01	0.3259	-0.312887	-0.1019633	65.08	STX11	syntaxin 11
113263	8.53e-01	7.54e-01	0.1127	-0.312867	-0.0352753	240.62	GLCCI1	glucocorticoid induced 1
101927124	8.53e-01	7.54e-01	0.2825	0.312936	0.088417	19.13	HEATR5A-DT	HEATR5A divergent transcript
9552	8.53e-01	7.54e-01	0.0637	0.312848	0.0199435	907.87	SPAG7	sperm associated antigen 7
5447	8.53e-01	7.55e-01	0.0489	0.312619	0.0152924	3121.86	POR	cytochrome p450 oxidoreductase
111188157	8.53e-01	7.55e-01	0.3271	0.312592	0.1022572	26.39	LYNX1-SLURP2	LYNX1-SLURP2 readthrough
2553	8.53e-01	7.55e-01	0.0804	-0.312566	-0.0251147	1642.84	GABPB1	GA binding protein transcription factor subunit beta 1
22861	8.53e-01	7.55e-01	0.0738	-0.312553	-0.0230757	566.74	NLRP1	NLR family pyrin domain containing 1
107987001	8.53e-01	7.55e-01	0.2037	0.312384	0.0636277	50.65	FAM27E4	family with sequence similarity 27 member E4
4146	8.53e-01	7.55e-01	0.1975	0.312175	0.06164	32.28	MATN1	matrilin 1
4717	8.53e-01	7.55e-01	0.0737	-0.311897	-0.0229964	1447.25	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1
9368	8.53e-01	7.55e-01	0.0541	0.311631	0.0168707	3413.7	NHERF1	NHERF family PDZ scaffold protein 1
9352	8.54e-01	7.56e-01	0.0461	-0.311283	-0.0143386	2398.37	TXNL1	thioredoxin like 1
5316	8.54e-01	7.56e-01	0.0528	0.311328	0.0164232	669.52	PKNOX1	PBX/knotted 1 homeobox 1
101927979	8.54e-01	7.56e-01	0.1109	0.311111	0.0345108	130.4	CAMTA2-AS1	CAMTA2 antisense RNA 1
105372165	8.54e-01	7.56e-01	0.2654	-0.310897	-0.0825172	30.63	LOC105372165	uncharacterized LOC105372165
105370941	8.54e-01	7.56e-01	0.178	0.310694	0.0553063	48.19	LOC105370941	uncharacterized LOC105370941
10469	8.54e-01	7.56e-01	0.0924	0.310683	0.0287001	2147.06	TIMM44	translocase of inner mitochondrial membrane 44
100462981	8.54e-01	7.56e-01	0.1561	0.310377	0.0484546	106.19	MTRNR2L2	MT-RNR2 like 2 (pseudogene)
105376033	8.54e-01	7.56e-01	0.2938	-0.310208	-0.0911307	19.69	LOC105376033	uncharacterized LOC105376033
5935	8.54e-01	7.57e-01	0.0946	-0.309822	-0.0293013	6036.78	RBM3	RNA binding motif protein 3
50944	8.55e-01	7.57e-01	0.1555	0.309549	0.048137	468.01	SHANK1	SH3 and multiple ankyrin repeat domains 1
105371818	8.55e-01	7.57e-01	0.3586	-0.309334	-0.1109196	11.76	LOC105371818	uncharacterized LOC105371818
105376553	8.55e-01	7.57e-01	0.2452	0.309065	0.075778	52.93	LOC105376553	uncharacterized LOC105376553
55118	8.55e-01	7.57e-01	0.3249	-0.308943	-0.1003874	12.88	CRTAC1	cartilage acidic protein 1
3187	8.55e-01	7.57e-01	0.1066	-0.308846	-0.0329323	24161.16	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1
284451	8.55e-01	7.57e-01	0.3567	0.308783	0.1101345	12.98	ODF3L2	outer dense fiber of sperm tails 3 like 2
79583	8.55e-01	7.58e-01	0.1154	-0.308635	-0.0356061	400.97	TMEM231	transmembrane protein 231
29886	8.55e-01	7.58e-01	0.0699	0.308148	0.0215431	1554.81	SNX8	sorting nexin 8
105371022	8.55e-01	7.58e-01	0.4372	0.308205	0.1347472	11.73	LOC105371022	uncharacterized LOC105371022
64236	8.56e-01	7.58e-01	0.0925	0.307984	0.0284775	532.56	PDLIM2	PDZ and LIM domain 2
646652	8.56e-01	7.58e-01	0.3245	-0.307851	-0.0998876	26.71	LOC646652	integral membrane glycoprotein-like pseudogene
64975	8.56e-01	7.58e-01	0.076	0.307726	0.0233737	1431.12	MRPL41	mitochondrial ribosomal protein L41
10524	8.56e-01	7.58e-01	0.0488	0.307733	0.0150163	1513.6	KAT5	lysine acetyltransferase 5
222484	8.56e-01	7.58e-01	0.0705	-0.307611	-0.0216718	1107.65	LNX2	ligand of numb-protein X 2
115992	8.56e-01	7.58e-01	0.0568	0.307609	0.0174659	1416.89	RNF166	ring finger protein 166
9389	8.56e-01	7.59e-01	0.3118	-0.307285	-0.0958115	18.74	SLC22A14	solute carrier family 22 member 14
56099	8.56e-01	7.59e-01	0.2289	0.307165	0.0703236	41.5	PCDHGB7	protocadherin gamma subfamily B, 7
729288	8.56e-01	7.59e-01	0.0886	0.307203	0.0272267	291.92	ZNF286B	zinc finger protein 286B (pseudogene)
101669762	8.56e-01	7.59e-01	0.1392	-0.307094	-0.0427391	217.87	BLACAT1	BLACAT1 overlapping LEMD1 locus
100616668	8.56e-01	7.59e-01	0.1208	0.30694	0.0370687	137.35	TPTE2P5	TPTE2 pseudogene 5
105377102	8.56e-01	7.59e-01	0.1289	-0.306374	-0.0394784	92.35	LOC105377102	uncharacterized LOC105377102
4056	8.56e-01	7.59e-01	0.2161	0.306486	0.0662301	34.76	LTC4S	leukotriene C4 synthase
107984210	8.56e-01	7.59e-01	0.1341	-0.306441	-0.0410956	81.02	LOC107984210	uncharacterized LOC107984210
90019	8.56e-01	7.59e-01	0.3876	0.306287	0.1187139	11.55	SYT8	synaptotagmin 8
2784	8.56e-01	7.59e-01	0.1388	-0.306335	-0.0425266	391.86	GNB3	G protein subunit beta 3
107984749	8.56e-01	7.59e-01	0.2219	-0.306412	-0.0679989	28.45	LOC107984749	
105371793	8.56e-01	7.59e-01	0.4116	-0.306443	-0.1261294	11.33	LOC105371793	uncharacterized LOC105371793
6640	8.56e-01	7.59e-01	0.1478	-0.306547	-0.0453102	740.92	SNTA1	syntrophin alpha 1
4112	8.56e-01	7.59e-01	0.3228	-0.30658	-0.0989607	78.49	MAGEB1	MAGE family member B1
348254	8.56e-01	7.60e-01	0.2701	-0.306064	-0.0826537	49.87	CCDC144CP	coiled-coil domain containing 144C, pseudogene
3087	8.56e-01	7.60e-01	0.1051	0.305924	0.0321457	342.22	HHEX	hematopoietically expressed homeobox
7266	8.56e-01	7.60e-01	0.0632	0.305945	0.0193389	2924.98	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
2547	8.56e-01	7.60e-01	0.0648	-0.30577	-0.0198135	27266.98	XRCC6	X-ray repair cross complementing 6
166785	8.56e-01	7.60e-01	0.1461	-0.30568	-0.0446679	145.82	MMAA	metabolism of cobalamin associated A
2935	8.56e-01	7.60e-01	0.0678	0.305516	0.0207181	5691.44	GSPT1	G1 to S phase transition 1
109623464	8.57e-01	7.60e-01	0.2327	0.305074	0.0710039	26.5	SNORA119	small nucleolar RNA, H/ACA box 119
100652781	8.57e-01	7.60e-01	0.2493	-0.304953	-0.0760295	20.37	SNX29P1	sorting nexin 29 pseudogene 1
80321	8.57e-01	7.61e-01	0.1214	-0.304768	-0.0370128	1611.82	CEP70	centrosomal protein 70
390963	8.57e-01	7.61e-01	0.2871	0.304819	0.0875147	18.62	ZNF818P	zinc finger protein 818, pseudogene
5828	8.57e-01	7.61e-01	0.0528	0.304703	0.0160761	1784.77	PEX2	peroxisomal biogenesis factor 2
9883	8.57e-01	7.61e-01	0.0653	0.304453	0.0198861	4818.73	POM121	POM121 transmembrane nucleoporin
100189146	8.57e-01	7.61e-01	0.4041	0.304469	0.1230231	12.28	TRC-GCA16-1	tRNA-Cys (anticodon GCA) 16-1
105375213	8.57e-01	7.61e-01	0.1907	0.304337	0.058044	36.57	LOC105375213	
23327	8.57e-01	7.61e-01	0.1149	-0.303846	-0.0349052	2190.92	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
54928	8.57e-01	7.61e-01	0.0628	-0.303701	-0.0190635	3497.11	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2
100302210	8.57e-01	7.61e-01	0.1396	0.30361	0.0423912	71.15	MIR1909	microRNA 1909
79724	8.58e-01	7.62e-01	0.0571	-0.303393	-0.0173289	1815.74	ZNF768	zinc finger protein 768
64854	8.58e-01	7.62e-01	0.083	-0.30299	-0.0251393	3773.78	USP46	ubiquitin specific peptidase 46
2297	8.58e-01	7.62e-01	0.1954	0.303164	0.0592286	564.68	FOXD1	forkhead box D1
414761	8.58e-01	7.62e-01	0.3474	0.302956	0.1052456	11.52	HCG15	HLA complex group 15
105375216	8.58e-01	7.62e-01	0.296	-0.302954	-0.0896889	14.15	LOC105375216	uncharacterized LOC105375216
440072	8.58e-01	7.62e-01	0.3522	-0.303196	-0.106777	11.79	PRDM10-DT	PRDM10 divergent transcript
58495	8.58e-01	7.62e-01	0.2966	0.303289	0.0899688	35.85	OVOL2	ovo like zinc finger 2
54923	8.58e-01	7.62e-01	0.0528	-0.302992	-0.0160018	679.86	LIME1	Lck interacting transmembrane adaptor 1
399833	8.58e-01	7.62e-01	0.3287	0.302823	0.0995276	13.34	SPRNP1	shadow of prion protein pseudogene 1
613227	8.58e-01	7.62e-01	0.3173	-0.302681	-0.0960305	14.38	HIGD1C	HIG1 hypoxia inducible domain family member 1C
105372288	8.58e-01	7.62e-01	0.4268	-0.302518	-0.129127	9.96	LINC01841	long intergenic non-protein coding RNA 1841
107985184	8.58e-01	7.62e-01	0.2966	0.302321	0.0896827	15.66	LOC107985184	uncharacterized LOC107985184
4337	8.58e-01	7.63e-01	0.1255	-0.302015	-0.037904	453.37	MOCS1	molybdenum cofactor synthesis 1
